Customer,E_Wi,SD_Wi
476,2.065174349921518,1.8560412127527008
477,2.1928797979870414,1.8681467633900684
478,2.2015800628512157,1.9323587138130536
479,2.21447640674699,1.9836806331402486
480,2.1869488335200504,2.016697654080454
481,1.9101663460958582,1.9449261807323401
482,1.9758026345671607,2.015748458627129
483,1.7739212015673218,1.7661609381315502
484,1.86113054765294,1.822838689505631
485,1.779499752016829,1.785401763936227
486,1.7524693001415397,1.7656920327930612
487,1.8270220601818163,1.8702772618023442
488,2.0248634342778176,1.923885488408775
489,2.106263481667097,1.7547380854290089
490,2.0159431519832136,1.7764540845039514
491,2.0087497128293483,1.8937147759702129
492,2.071332085295765,1.9404985743884695
493,2.130808726768088,2.028162482007812
494,1.9747878211659184,1.845299797062581
495,2.0773863858165367,1.9301173437890966
496,2.2600002060877347,1.9638979269517864
497,2.3044115235344624,1.9114863475012291
498,2.282950640606093,1.9518101442535192
499,2.162071278252621,1.9937684967395766
500,2.294719540155338,2.1527344364110323
